match_id,batter,runs_batter,balls_faced
598037,RG Sharma,79,39
598037,SE Marsh,10,12
598037,SR Tendulkar,9,10
598038,AB Dinda,2,2
598038,AJ Finch,15,9
598038,AM Nayar,2,4
598038,B Kumar,24,24
598038,KW Richardson,26,20
598038,LJ Wright,2,6
598038,MEK Hussey,5,8
598038,MS Dhoni,45,16
598038,R Sharma,0,1
598038,RV Uthappa,10,11
598038,S Badrinath,34,31
598038,SK Raina,63,50
598038,SPD Smith,35,39
598038,TL Suman,0,1
598038,WP Saha,13,15
598038,Yuvraj Singh,5,4
598039,AT Rayudu,34,27
598039,DJG Sammy,1,1
598039,DR Smith,38,40
598039,GH Vihari,25,23
598039,KA Pollard,14,19
598039,KC Sangakkara,21,21
598039,KD Karthik,0,2
598039,PA Reddy,7,9
598039,RG Sharma,22,22
598039,S Dhawan,73,55
598039,SR Tendulkar,14,12
598040,B Lee,16,6
598040,BJ Rohrer,10,3
598040,DA Warner,66,42
598040,DB Das,18,26
598040,DPMD Jayawardene,5,8
598040,EJG Morgan,10,9
598040,JH Kallis,12,15
598040,MS Bisla,4,7
598040,R Bhatia,26,26
598040,S Narwal,23,15
598040,UBT Chand,37,39
598040,V Sehwag,17,15
598040,YK Pathan,20,16
598041,DA Miller,51,26
598041,DJ Hussey,22,16
598041,Gurkeerat Singh,0,1
598041,JA Morkel,23,16
598041,LA Pomersbach,7,9
598041,MEK Hussey,35,29
598041,MS Dhoni,2,2
598041,MS Gony,0,1
598041,Mandeep Singh,15,15
598041,R Sathish,0,1
598041,RA Jadeja,5,2
598041,SE Marsh,73,51
598041,SK Raina,100,53
598041,WP Saha,18,18
598042,AB Dinda,6,5
598042,AB de Villiers,50,23
598042,AD Mathews,32,19
598042,AJ Finch,15,11
598042,AM Nayar,1,3
598042,B Kumar,2,3
598042,BAW Mendis,2,4
598042,CH Gayle,21,21
598042,MC Henriques,27,13
598042,R Sharma,0,1
598042,RV Uthappa,75,45
598042,SPD Smith,4,4
598042,SS Tiwary,52,45
598042,TL Suman,11,14
598042,V Kohli,25,18
598042,Yuvraj Singh,16,11
598043,AM Rahane,6,10
598043,DH Yagnik,10,6
598043,G Gambhir,12,14
598043,JH Kallis,33,30
598043,JP Faulkner,1,4
598043,MS Bisla,29,25
598043,OA Shah,24,22
598043,R Dravid,6,3
598043,SR Watson,35,35
598043,STR Binny,3,5
598043,SV Samson,40,36
598043,YK Pathan,49,35
598044,A Ashish Reddy,5,6
598044,A Nehra,0,1
598044,BMAJ Mendis,11,9
598044,DA Warner,8,15
598044,DJG Sammy,18,20
598044,DPMD Jayawardene,11,12
598044,GH Vihari,11,9
598044,IK Pathan,13,19
598044,J Botha,1,7
598044,KC Sangakkara,8,14
598044,KM Jadhav,3,4
598044,PA Patel,14,18
598044,S Dhawan,22,16
598044,S Nadeem,0,3
598044,UBT Chand,17,24
598044,UT Yadav,2,5
598044,V Sehwag,8,17
598045,AB de Villiers,6,2
598045,AC Gilchrist,85,54
598045,Azhar Mahmood,61,41
598045,CA Pujara,19,20
598045,CH Gayle,77,53
598045,DA Miller,2,4
598045,KL Rahul,8,4
598045,MC Henriques,0,1
598045,R Sathish,12,6
598045,SE Marsh,8,4
598045,V Kohli,57,43
598046,AT Rayudu,10,11
598046,B Laughlin,4,8
598046,CH Morris,1,4
598046,DJ Bravo,9,7
598046,DR Smith,22,24
598046,Harbhajan Singh,25,11
598046,KA Pollard,1,3
598046,KD Karthik,23,23
598046,M Vijay,2,4
598046,MEK Hussey,22,26
598046,MM Sharma,0,3
598046,MS Dhoni,10,12
598046,R Ashwin,2,8
598046,RA Jadeja,20,16
598046,RG Sharma,39,30
598046,S Badrinath,0,3
598046,SK Raina,0,1
598046,SR Tendulkar,15,18
598047,AD Mathews,18,15
598047,AJ Finch,45,32
598047,AM Rahane,67,48
598047,BJ Hodge,4,5
598047,JP Faulkner,3,2
598047,MR Marsh,35,21
598047,R Dravid,58,40
598047,RV Uthappa,54,41
598047,SR Watson,5,5
598047,STR Binny,32,13
598047,SV Samson,10,6
598047,Yuvraj Singh,15,11
598048,A Ashish Reddy,3,4
598048,AB de Villiers,15,15
598048,BB Samantray,2,2
598048,CH Gayle,13,15
598048,CL White,52,34
598048,GH Vihari,4,3
598048,KC Sangakkara,23,24
598048,MA Agarwal,29,20
598048,MC Henriques,7,9
598048,NLTC Perera,40,24
598048,PA Patel,20,19
598048,PA Reddy,12,11
598048,V Kohli,93,47
598049,AM Rahane,63,45
598049,BJ Rohrer,64,40
598049,CM Gautam,2,3
598049,DA Warner,13,18
598049,DPMD Jayawardene,34,31
598049,KM Jadhav,23,21
598049,R Dravid,53,48
598049,SR Watson,28,14
598049,V Sehwag,11,7
598050,DB Das,23,17
598050,DR Smith,47,53
598050,EJG Morgan,5,10
598050,G Gambhir,0,2
598050,Iqbal Abdulla,6,11
598050,JH Kallis,24,26
598050,KA Pollard,4,4
598050,KD Karthik,34,18
598050,L Balaji,0,3
598050,MG Johnson,10,6
598050,MS Bisla,17,19
598050,R Bhatia,4,5
598050,R McLaren,1,3
598050,RG Sharma,16,11
598050,SP Narine,3,6
598050,SR Tendulkar,48,28
598050,YK Pathan,13,8
598051,A Mishra,6,8
598051,DJG Sammy,7,3
598051,DW Steyn,14,13
598051,GH Vihari,3,8
598051,KC Sangakkara,3,9
598051,KV Sharma,39,33
598051,M Vijay,29,20
598051,MEK Hussey,67,42
598051,MS Dhoni,4,3
598051,NLTC Perera,23,13
598051,PA Patel,44,30
598051,RA Jadeja,14,6
598051,S Dhawan,3,3
598051,SK Raina,99,52
598052,AC Gilchrist,42,32
598052,AM Rahane,59,49
598052,DA Miller,8,11
598052,DJ Hussey,1,3
598052,MS Gony,3,3
598052,Mandeep Singh,0,3
598052,PP Chawla,1,1
598052,R Dravid,4,7
598052,R Sathish,4,3
598052,SE Marsh,77,64
598052,SR Watson,31,25
598052,SV Samson,47,33
598053,AD Mathews,40,28
598053,AJ Finch,5,5
598053,B Kumar,1,3
598053,EJG Morgan,15,15
598053,G Gambhir,50,44
598053,JH Kallis,2,6
598053,K Upadhyay,1,1
598053,M Rawat,5,11
598053,MK Tiwary,15,10
598053,MR Marsh,5,8
598053,MS Bisla,12,13
598053,Parvez Rasool,1,4
598053,R Bhatia,13,5
598053,RN ten Doeschate,31,21
598053,RV Uthappa,31,35
598053,UA Birla,7,14
598053,WD Parnell,5,7
598053,YK Pathan,3,6
598053,Yuvraj Singh,1,2
598054,AB de Villiers,32,17
598054,BJ Rohrer,32,27
598054,CA Pujara,17,17
598054,CH Gayle,4,7
598054,DA Warner,4,6
598054,DPMD Jayawardene,19,13
598054,IK Pathan,23,11
598054,KM Jadhav,8,8
598054,M Morkel,19,10
598054,MC Henriques,26,22
598054,UBT Chand,41,35
598054,UT Yadav,4,1
598054,V Kohli,99,58
598054,V Sehwag,18,10
598055,AD Mathews,0,2
598055,AJ Finch,10,11
598055,AM Nayar,11,14
598055,AT Rayudu,26,23
598055,B Kumar,2,2
598055,DR Smith,0,1
598055,GJ Maxwell,13,7
598055,Harbhajan Singh,4,3
598055,KD Karthik,17,25
598055,KW Richardson,8,16
598055,MK Pandey,29,29
598055,Parvez Rasool,4,5
598055,RG Sharma,37,41
598055,RV Uthappa,11,13
598055,SR Tendulkar,15,13
598055,Yuvraj Singh,33,29
598056,AC Gilchrist,26,22
598056,BB Samantray,0,1
598056,CL White,10,8
598056,DA Miller,6,7
598056,DJG Sammy,0,3
598056,DW Steyn,1,3
598056,GH Vihari,5,7
598056,Harmeet Singh,3,4
598056,KV Sharma,22,18
598056,LA Pomersbach,33,40
598056,Mandeep Singh,0,2
598056,NLTC Perera,32,19
598056,P Awana,0,1
598056,P Kumar,1,3
598056,PA Patel,61,47
598056,PP Chawla,0,2
598056,R Sathish,25,18
598056,S Dhawan,15,14
598056,SE Marsh,18,20
598056,Sandeep Sharma,0,1
598057,A Mithun,2,2
598057,AB de Villiers,28,22
598057,CA Pujara,5,14
598057,CH Gayle,33,36
598057,G Gambhir,14,15
598057,JD Unadkat,1,1
598057,JH Kallis,41,45
598057,M Kartik,0,1
598057,MC Henriques,11,11
598057,MK Tiwary,24,27
598057,MS Bisla,0,2
598057,R Bhatia,3,4
598057,R Rampaul,0,3
598057,R Vinay Kumar,14,13
598057,RN ten Doeschate,11,7
598057,SS Tiwary,1,3
598057,V Kohli,17,14
598057,YK Pathan,18,16
598058,AM Rahane,9,10
598058,BJ Hodge,0,1
598058,DJ Bravo,23,11
598058,JP Faulkner,1,2
598058,M Vijay,55,50
598058,MEK Hussey,40,40
598058,MS Dhoni,2,3
598058,R Dravid,22,28
598058,RA Jadeja,12,14
598058,SK Raina,1,2
598058,SR Watson,70,34
598058,STR Binny,41,23
598058,SV Samson,0,5
598059,AB Agarkar,9,9
598059,AC Gilchrist,6,3
598059,DA Miller,34,39
598059,DA Warner,40,36
598059,DJ Hussey,20,21
598059,DPMD Jayawardene,4,4
598059,IK Pathan,14,17
598059,J Botha,1,2
598059,KM Jadhav,0,2
598059,LA Pomersbach,18,10
598059,M Vohra,8,11
598059,MC Juneja,14,20
598059,Mandeep Singh,24,15
598059,PP Chawla,5,3
598059,RE van der Merwe,8,9
598059,V Sehwag,23,21
598060,AT Rayudu,2,5
598060,CL White,43,23
598060,DR Smith,21,17
598060,GH Vihari,41,37
598060,KA Pollard,66,27
598060,KD Karthik,30,23
598060,NLTC Perera,2,5
598060,PA Patel,26,14
598060,RG Sharma,20,15
598060,S Dhawan,59,41
598060,SR Tendulkar,38,31
598061,AJ Finch,48,32
598061,DB Das,8,6
598061,G Gambhir,12,17
598061,JH Kallis,1,7
598061,MK Pandey,66,47
598061,MK Tiwary,0,2
598061,MS Bisla,1,4
598061,R Bhatia,10,9
598061,RN ten Doeschate,42,30
598061,RV Uthappa,25,21
598061,SMSM Senanayake,2,1
598061,YK Pathan,72,44
598061,Yuvraj Singh,30,20
598062,A Nehra,0,1
598062,BJ Rohrer,4,5
598062,DA Warner,44,37
598062,DJ Bravo,12,8
598062,IK Pathan,4,5
598062,J Botha,23,20
598062,KM Jadhav,2,4
598062,M Vijay,31,23
598062,MEK Hussey,26,26
598062,MS Dhoni,58,35
598062,RA Jadeja,24,17
598062,RE van der Merwe,14,16
598062,S Kaul,7,9
598062,SK Raina,7,11
598062,UBT Chand,16,12
598062,UT Yadav,12,9
598062,V Sehwag,0,2
598063,AM Rahane,4,8
598063,AP Tare,59,37
598063,AT Rayudu,7,7
598063,BJ Hodge,39,27
598063,DH Yagnik,10,14
598063,GJ Maxwell,23,17
598063,Harbhajan Singh,15,7
598063,JP Faulkner,12,13
598063,KA Pollard,17,14
598063,KD Karthik,21,21
598063,KK Cooper,7,4
598063,MG Johnson,2,7
598063,R Dravid,4,5
598063,RG Sharma,14,9
598063,SL Malinga,1,1
598063,SR Watson,19,16
598063,STR Binny,37,29
598063,SV Samson,4,4
598064,AB de Villiers,38,19
598064,CA Pujara,51,48
598064,CH Gayle,61,33
598064,DA Miller,101,38
598064,DJ Hussey,13,14
598064,Gurkeerat Singh,20,20
598064,MC Henriques,16,7
598064,Mandeep Singh,16,12
598064,R Sathish,27,18
598064,SE Marsh,6,7
598064,V Kohli,14,14
598065,AM Rahane,12,25
598065,BB Samantray,55,46
598065,BJ Hodge,8,7
598065,CL White,0,1
598065,DJG Sammy,23,19
598065,DW Steyn,0,1
598065,GH Vihari,19,28
598065,JP Faulkner,6,3
598065,KK Cooper,26,12
598065,KV Sharma,4,3
598065,NLTC Perera,17,13
598065,PA Patel,2,6
598065,PV Tambe,3,6
598065,R Dravid,25,24
598065,S Dhawan,1,3
598065,SK Trivedi,0,1
598065,SR Watson,11,20
598065,STR Binny,8,8
598065,SV Samson,5,7
598065,Sachin Baby,3,7
598066,AC Gilchrist,5,7
598066,AP Tare,22,12
598066,AT Rayudu,26,22
598066,Azhar Mahmood,80,44
598066,DA Miller,6,5
598066,GJ Maxwell,0,3
598066,Gurkeerat Singh,0,1
598066,Harbhajan Singh,5,8
598066,KA Pollard,22,21
598066,KD Karthik,0,3
598066,M Vohra,20,8
598066,Mandeep Singh,1,5
598066,NM Coulter-Nile,9,6
598066,P Kumar,0,1
598066,PP Chawla,1,2
598066,R Dhawan,14,15
598066,RG Sharma,25,25
598066,SE Marsh,63,47
598066,SL Malinga,1,1
598067,AD Mathews,30,22
598067,AJ Finch,52,34
598067,B Chipli,16,18
598067,BJ Rohrer,7,9
598067,CM Gautam,30,23
598067,DA Warner,2,5
598067,DPMD Jayawardene,14,13
598067,IK Pathan,24,28
598067,LJ Wright,44,23
598067,M Morkel,0,1
598067,MK Pandey,10,14
598067,RV Gomez,4,1
598067,RV Uthappa,24,20
598067,S Nadeem,6,5
598067,UT Yadav,8,9
598067,V Sehwag,11,10
598067,Yuvraj Singh,3,7
598068,AB de Villiers,5,3
598068,CH Gayle,28,13
598068,DJ Bravo,11,9
598068,M Vijay,32,19
598068,MC Henriques,12,3
598068,MEK Hussey,6,5
598068,MS Dhoni,24,10
598068,RA Jadeja,7,4
598068,SK Raina,0,1
598068,V Kohli,56,29
598069,BB Samantray,5,2
598069,CL White,2,4
598069,DJG Sammy,17,12
598069,EJG Morgan,9,9
598069,G Gambhir,10,17
598069,GH Vihari,6,13
598069,Iqbal Abdulla,2,3
598069,JH Kallis,24,29
598069,MS Bisla,15,18
598069,NLTC Perera,4,10
598069,P Dogra,5,8
598069,PA Patel,47,37
598069,RN ten Doeschate,1,5
598069,S Dhawan,42,35
598069,SP Narine,1,2
598069,YK Pathan,49,29
598070,AP Tare,7,7
598070,AT Rayudu,15,14
598070,DR Smith,68,28
598070,Harbhajan Singh,0,4
598070,KA Pollard,24,16
598070,KD Karthik,11,18
598070,M Vijay,23,20
598070,MEK Hussey,86,58
598070,MG Johnson,6,7
598070,PP Ojha,0,2
598070,RG Sharma,8,15
598070,SK Raina,82,42
598070,SL Malinga,0,2
598071,AM Rahane,18,20
598071,BB Samantray,14,11
598071,BJ Hodge,54,29
598071,CL White,31,28
598071,DH Yagnik,0,4
598071,DJG Sammy,29,21
598071,DW Steyn,4,2
598071,GH Vihari,1,8
598071,JP Faulkner,11,11
598071,KV Sharma,2,2
598071,NLTC Perera,11,6
598071,PA Patel,1,3
598071,R Dravid,12,10
598071,S Dhawan,33,39
598071,SR Watson,24,15
598071,STR Binny,2,6
598071,SV Samson,10,21
598072,AM Rahane,21,18
598072,AP Tare,35,27
598072,AT Rayudu,17,11
598072,BJ Hodge,19,20
598072,DH Yagnik,31,17
598072,DR Smith,62,44
598072,Harbhajan Singh,6,4
598072,KA Pollard,11,6
598072,KD Karthik,22,17
598072,KK Cooper,4,2
598072,R Dhawan,4,2
598072,R Dravid,43,37
598072,RG Sharma,2,8
598072,SR Watson,6,8
598072,STR Binny,27,17
598072,SV Samson,0,2
598073,AP Tare,0,1
598073,AT Rayudu,37,36
598073,CH Morris,0,1
598073,DJ Bravo,15,16
598073,DR Smith,4,4
598073,Harbhajan Singh,14,8
598073,JA Morkel,10,10
598073,KA Pollard,60,32
598073,KD Karthik,21,26
598073,M Vijay,18,20
598073,MEK Hussey,1,2
598073,MG Johnson,1,2
598073,MM Sharma,0,2
598073,MS Dhoni,63,45
598073,PP Ojha,1,1
598073,R Ashwin,9,18
598073,R Dhawan,3,3
598073,RA Jadeja,0,2
598073,RG Sharma,2,5
598073,S Badrinath,0,3
598073,SK Raina,0,1
598073,SL Malinga,0,2
729279,AP Tare,24,22
729279,AT Rayudu,48,40
729279,CJ Anderson,2,8
729279,CM Gautam,7,7
729279,G Gambhir,0,8
729279,Harbhajan Singh,0,2
729279,JH Kallis,72,46
729279,KA Pollard,6,8
729279,MEK Hussey,3,13
729279,MK Pandey,64,53
729279,RG Sharma,27,20
729279,RV Uthappa,1,2
729279,SA Yadav,13,5
729279,Shakib Al Hasan,1,2
729279,YK Pathan,4,4
729281,JP Duminy,67,48
729281,KD Karthik,0,1
729281,LRPL Taylor,43,39
729281,M Vijay,18,20
729281,MA Agarwal,6,10
729281,MK Tiwary,1,3
729281,NJ Maddinson,4,6
729281,PA Patel,37,28
729281,V Kohli,49,38
729281,Yuvraj Singh,52,29
729283,AR Patel,2,3
729283,BB McCullum,67,45
729283,CA Pujara,13,10
729283,DA Miller,54,37
729283,DJ Bravo,8,3
729283,DR Smith,66,43
729283,GJ Bailey,17,10
729283,GJ Maxwell,95,43
729283,MS Dhoni,26,11
729283,SK Raina,24,19
729283,V Sehwag,19,10
729285,AJ Finch,2,5
729285,AM Nayar,4,3
729285,AM Rahane,59,53
729285,BJ Hodge,1,8
729285,DA Warner,32,35
729285,DJG Sammy,6,11
729285,JP Faulkner,8,2
729285,KL Rahul,20,18
729285,KV Sharma,4,5
729285,R Bhatia,4,3
729285,S Dhawan,38,34
729285,SR Watson,3,7
729285,STR Binny,48,32
729285,SV Samson,3,9
729285,Y Venugopal Rao,16,12
729287,AB de Villiers,45,48
729287,AP Tare,17,18
729287,AT Rayudu,35,37
729287,CJ Anderson,18,19
729287,Harbhajan Singh,8,8
729287,JJ Bumrah,1,1
729287,KA Pollard,3,7
729287,MEK Hussey,16,15
729287,NJ Maddinson,12,8
729287,PA Patel,57,45
729287,PP Ojha,1,5
729287,RG Sharma,2,5
729287,SL Malinga,2,4
729287,V Kohli,0,2
729287,Yuvraj Singh,0,2
729287,Z Khan,0,2
729289,G Gambhir,0,4
729289,JDS Neesham,8,11
729289,JH Kallis,0,1
729289,JP Duminy,52,35
729289,KD Karthik,56,40
729289,LRPL Taylor,6,9
729289,M Vijay,0,2
729289,MA Agarwal,26,14
729289,MK Pandey,48,42
729289,MK Tiwary,8,6
729289,RV Uthappa,55,41
729289,SA Yadav,8,3
729289,Shakib Al Hasan,30,22
729289,YK Pathan,11,8
729291,AM Nayar,23,20
729291,AM Rahane,13,8
729291,CA Pujara,40,38
729291,DA Miller,51,19
729291,GJ Maxwell,89,45
729291,JP Faulkner,8,7
729291,SPD Smith,27,15
729291,SR Watson,50,29
729291,STR Binny,12,8
729291,SV Samson,52,34
729291,V Sehwag,2,7
729291,WP Saha,2,3
729293,BB McCullum,9,10
729293,DR Smith,29,28
729293,F du Plessis,24,17
729293,JD Unadkat,1,5
729293,JDS Neesham,22,15
729293,JP Duminy,15,14
729293,KD Karthik,21,22
729293,LRPL Taylor,6,6
729293,M Manhas,13,5
729293,M Vijay,11,12
729293,MA Agarwal,2,7
729293,MK Tiwary,0,2
729293,MS Dhoni,32,15
729293,Mohammed Shami,1,3
729293,R Ashwin,1,1
729293,RA Jadeja,7,3
729293,S Nadeem,3,8
729293,SK Raina,56,41
729295,A Mishra,4,5
729295,AJ Finch,19,15
729295,B Kumar,1,3
729295,CA Pujara,35,32
729295,DA Miller,10,10
729295,DA Warner,8,12
729295,DJG Sammy,15,11
729295,DW Steyn,12,16
729295,GJ Bailey,10,8
729295,GJ Maxwell,95,43
729295,IK Pathan,5,9
729295,KL Rahul,27,27
729295,KV Sharma,10,8
729295,MG Johnson,4,6
729295,S Dhawan,1,3
729295,V Sehwag,30,22
729295,Y Venugopal Rao,11,9
729297,AM Nayar,5,7
729297,AM Rahane,15,12
729297,BB McCullum,6,10
729297,DR Smith,50,28
729297,DS Kulkarni,28,19
729297,F du Plessis,7,9
729297,JP Faulkner,4,2
729297,M Manhas,10,10
729297,MS Dhoni,5,8
729297,PV Tambe,2,2
729297,R Ashwin,9,13
729297,R Bhatia,23,20
729297,RA Jadeja,36,33
729297,SK Raina,4,9
729297,SPD Smith,19,20
729297,SR Watson,7,6
729297,STR Binny,8,11
729297,SV Samson,16,16
729297,TG Southee,4,4
729299,AB de Villiers,11,12
729299,CA Lynn,45,31
729299,G Gambhir,0,1
729299,JA Morkel,6,5
729299,JH Kallis,43,42
729299,MK Pandey,5,3
729299,PA Patel,21,19
729299,R Vinay Kumar,4,5
729299,RV Uthappa,22,18
729299,SA Yadav,24,18
729299,V Kohli,31,23
729299,YK Pathan,0,2
729299,YV Takawale,40,28
729299,Yuvraj Singh,31,34
729301,AJ Finch,88,53
729301,DA Warner,58,45
729301,JP Duminy,20,7
729301,KD Karthik,15,14
729301,KP Pietersen,16,17
729301,M Vijay,52,40
729301,MK Tiwary,23,13
729301,Q de Kock,48,30
729301,S Dhawan,33,22
729303,AP Tare,23,19
729303,AT Rayudu,1,2
729303,BB McCullum,71,53
729303,CJ Anderson,39,31
729303,CM Gautam,7,4
729303,DR Smith,29,22
729303,F du Plessis,20,25
729303,Harbhajan Singh,0,2
729303,KA Pollard,12,11
729303,MEK Hussey,1,7
729303,MS Dhoni,14,11
729303,RG Sharma,50,41
729303,SK Raina,1,4
729303,Z Khan,7,3
729305,AB Dinda,0,3
729305,AB de Villiers,0,1
729305,AM Nayar,11,17
729305,AM Rahane,23,19
729305,JA Morkel,7,13
729305,KK Nair,8,12
729305,MA Starc,18,16
729305,PA Patel,1,1
729305,R Rampaul,13,13
729305,S Rana,3,8
729305,SR Watson,24,24
729305,SV Samson,2,6
729305,V Kohli,21,25
729305,YV Takawale,0,3
729305,Yuvraj Singh,3,7
729307,AR Patel,7,10
729307,CA Lynn,13,18
729307,CA Pujara,8,8
729307,DA Miller,14,10
729307,G Gambhir,1,5
729307,GJ Bailey,11,15
729307,GJ Maxwell,15,12
729307,JH Kallis,9,11
729307,L Balaji,0,2
729307,M Morkel,4,3
729307,MG Johnson,0,1
729307,MK Pandey,8,10
729307,PP Chawla,0,2
729307,R Dhawan,19,18
729307,RV Uthappa,19,27
729307,SA Yadav,34,17
729307,SP Narine,6,8
729307,Sandeep Sharma,2,5
729307,UT Yadav,2,4
729307,V Sehwag,37,30
729307,WP Saha,14,10
729307,YK Pathan,3,5
729309,AP Tare,8,10
729309,AT Rayudu,14,21
729309,CJ Anderson,13,14
729309,CM Gautam,22,18
729309,Harbhajan Singh,10,5
729309,JP Duminy,19,24
729309,KA Pollard,33,30
729309,KD Karthik,2,3
729309,KM Jadhav,14,10
729309,KP Pietersen,26,18
729309,M Vijay,40,34
729309,MEK Hussey,10,18
729309,Q de Kock,16,24
729309,RG Sharma,4,5
729311,AJ Finch,44,45
729311,BB McCullum,40,33
729311,DA Warner,0,2
729311,DJG Sammy,23,15
729311,DR Smith,66,46
729311,F du Plessis,0,1
729311,KL Rahul,25,27
729311,KV Sharma,17,7
729311,M Manhas,3,4
729311,MS Dhoni,13,14
729311,RA Jadeja,6,9
729311,S Dhawan,7,9
729311,SK Raina,14,10
729311,Y Venugopal Rao,13,15
729313,AB Dinda,2,5
729313,AB de Villiers,17,15
729313,CA Pujara,10,18
729313,CH Gayle,20,7
729313,DA Miller,26,20
729313,GJ Bailey,16,16
729313,GJ Maxwell,6,6
729313,JA Morkel,15,14
729313,MA Starc,8,17
729313,PA Patel,2,7
729313,R Dhawan,23,22
729313,V Kohli,4,2
729313,V Sehwag,32,26
729313,VR Aaron,11,15
729313,WP Saha,2,6
729313,YV Takawale,0,7
729313,Yuvraj Singh,35,32
729315,AM Rahane,72,59
729315,G Gambhir,45,44
729315,JH Kallis,13,17
729315,JP Faulkner,2,1
729315,KK Nair,1,5
729315,MK Pandey,27,14
729315,MS Bisla,3,9
729315,PP Chawla,0,1
729315,R Vinay Kumar,0,1
729315,RV Uthappa,0,1
729315,SA Yadav,31,20
729315,SP Narine,1,1
729315,SPD Smith,24,14
729315,SR Watson,39,27
729315,STR Binny,0,1
729315,SV Samson,20,19
729315,Shakib Al Hasan,31,20
729317,AJ Finch,16,15
729317,AP Tare,7,5
729317,AT Rayudu,35,27
729317,BR Dunk,20,17
729317,CJ Anderson,1,8
729317,CM Gautam,4,5
729317,DA Warner,65,51
729317,DJG Sammy,10,4
729317,Harbhajan Singh,1,3
729317,IK Pathan,1,1
729317,KA Pollard,78,48
729317,KL Rahul,46,40
729317,NV Ojha,10,4
729317,RG Sharma,1,5
729317,S Dhawan,6,6
729317,Z Khan,1,2
733971,AD Russell,1,5
733971,BB McCullum,56,40
733971,DR Smith,16,11
733971,G Gambhir,6,6
733971,JH Kallis,4,6
733971,MK Pandey,1,2
733971,MS Dhoni,22,17
733971,PP Chawla,1,2
733971,RA Jadeja,17,10
733971,RV Uthappa,47,38
733971,SA Yadav,8,13
733971,SK Raina,31,25
733971,SP Narine,1,1
733971,Shakib Al Hasan,0,1
733971,YK Pathan,41,29
733973,AP Tare,16,6
733973,AT Rayudu,8,5
733973,BR Dunk,5,4
733973,CA Pujara,19,18
733973,CJ Anderson,35,25
733973,CM Gautam,33,29
733973,DA Miller,16,12
733973,GJ Bailey,15,14
733973,GJ Maxwell,45,27
733973,KA Pollard,28,12
733973,MG Johnson,0,1
733973,RG Sharma,39,34
733973,V Sehwag,1,2
733973,WP Saha,59,47
733975,AM Rahane,12,10
733975,JP Duminy,39,31
733975,KD Karthik,12,16
733975,KK Nair,73,50
733975,KM Jadhav,28,14
733975,KP Pietersen,14,15
733975,M Vijay,13,11
733975,Q de Kock,42,33
733975,R Bhatia,17,13
733975,SR Watson,16,10
733975,SV Samson,34,28
733977,AB de Villiers,89,41
733977,AJ Finch,13,8
733977,CH Gayle,27,19
733977,DA Warner,61,49
733977,DJG Sammy,8,8
733977,HV Patel,1,2
733977,IK Pathan,4,2
733977,KL Rahul,6,6
733977,KV Sharma,1,1
733977,MA Starc,5,8
733977,NV Ojha,15,11
733977,PA Patel,3,5
733977,RR Rossouw,14,23
733977,S Dhawan,37,36
733977,V Kohli,0,5
733977,Yuvraj Singh,14,16
733979,AD Russell,1,3
733979,AM Rahane,30,22
733979,G Gambhir,54,34
733979,JP Faulkner,1,1
733979,KK Nair,44,35
733979,MK Pandey,0,0
733979,R Bhatia,6,1
733979,RN ten Doeschate,0,1
733979,RV Uthappa,65,52
733979,SA Yadav,9,17
733979,SPD Smith,3,2
733979,SR Watson,31,20
733979,STR Binny,11,9
733979,SV Samson,37,31
733979,Shakib Al Hasan,21,14
733979,YK Pathan,0,1
733981,BB McCullum,32,35
733981,DR Smith,79,51
733981,JP Duminy,28,17
733981,KD Karthik,51,36
733981,KM Jadhav,29,18
733981,KP Pietersen,0,1
733981,LR Shukla,0,2
733981,M Vijay,35,30
733981,MS Dhoni,12,5
733981,Q de Kock,24,16
733981,SK Raina,47,27
733983,AB Dinda,2,4
733983,AB de Villiers,9,7
733983,AT Rayudu,9,9
733983,BR Dunk,15,14
733983,CH Gayle,38,24
733983,CJ Anderson,6,4
733983,CM Gautam,30,28
733983,HV Patel,6,2
733983,KA Pollard,43,31
733983,MA Starc,5,4
733983,PA Patel,26,19
733983,RG Sharma,59,35
733983,RR Rossouw,24,14
733983,V Kohli,35,28
733983,VR Aaron,7,8
733983,Yuvraj Singh,6,10
733985,G Gambhir,69,56
733985,JH Kallis,10,6
733985,JP Duminy,40,28
733985,KD Karthik,36,22
733985,KM Jadhav,26,15
733985,KP Pietersen,6,12
733985,LR Shukla,10,14
733985,M Vijay,24,20
733985,MK Pandey,23,14
733985,Q de Kock,10,9
733985,RV Uthappa,47,34
733987,BB McCullum,33,29
733987,DA Miller,47,32
733987,DR Smith,4,4
733987,F du Plessis,52,25
733987,GJ Bailey,40,13
733987,GJ Maxwell,90,38
733987,M Manhas,8,3
733987,MG Johnson,11,6
733987,MS Dhoni,23,20
733987,Mandeep Singh,3,8
733987,R Ashwin,11,4
733987,RA Jadeja,17,8
733987,SK Raina,35,27
733987,V Sehwag,30,23
733989,A Mishra,0,2
733989,AJ Finch,9,10
733989,AM Rahane,0,3
733989,B Kumar,0,1
733989,DA Warner,6,7
733989,DS Kulkarni,7,6
733989,DW Steyn,9,8
733989,IK Pathan,21,21
733989,JP Faulkner,4,6
733989,KK Nair,12,9
733989,KL Rahul,18,18
733989,KV Sharma,0,1
733989,KW Richardson,1,2
733989,MC Henriques,9,13
733989,NV Ojha,17,19
